CustomerID,first_purchase,last_purchase,lifetime_days,churned,segment,recency,frequency,monetary,rfm_score
15659,2010-02-24 13:32:00,2010-02-24 13:32:00,1,0,Loyal,33,1,108.44,6
15660,2010-02-05 16:01:00,2010-02-05 16:01:00,1,0,Loyal,51,1,109.0,5
15662,2009-12-01 13:49:00,2010-02-16 16:47:00,78,0,Loyal,40,2,283.73,9
15664,2010-02-28 12:50:00,2010-02-28 12:50:00,1,0,Loyal,29,1,410.48,8
15665,2010-03-14 15:07:00,2010-03-14 15:07:00,1,0,Loyal,15,1,591.43,10
15672,2009-12-14 16:52:00,2009-12-14 16:52:00,1,1,Lost,104,1,45.300000000000004,4
15673,2010-02-22 14:28:00,2010-02-22 14:28:00,1,0,Loyal,35,1,737.5600000000001,9
15674,2009-12-08 17:08:00,2010-02-25 12:18:00,79,0,Loyal,32,2,1264.28,12
15680,2009-12-02 12:15:00,2010-02-16 13:39:00,77,0,Loyal,41,3,987.21,12
15682,2010-01-21 14:37:00,2010-01-21 14:37:00,1,0,Lost,67,1,127.48,5
15684,2009-12-04 16:13:00,2010-01-07 11:21:00,34,0,Lost,81,2,119.3,6
15691,2009-12-06 16:01:00,2009-12-06 16:01:00,1,1,Lost,112,1,161.8,4
15693,2010-02-18 14:37:00,2010-02-18 14:37:00,1,0,Loyal,39,1,37.5,6
15694,2009-12-07 15:43:00,2009-12-07 15:43:00,1,1,Lost,111,1,357.87,6
15695,2010-01-27 10:56:00,2010-01-27 10:56:00,1,0,Loyal,61,1,348.61,7
15696,2010-01-24 14:36:00,2010-03-11 12:17:00,46,0,Loyal,18,2,466.7,11
15697,2010-01-19 09:10:00,2010-01-19 09:10:00,1,0,Lost,69,1,246.75,6
15698,2010-03-25 17:38:00,2010-03-25 17:38:00,1,0,Loyal,3,1,46.2,8
15702,2010-01-26 17:23:00,2010-01-26 17:23:00,1,0,Loyal,61,1,27.82,5
15711,2010-01-24 12:13:00,2010-01-24 12:13:00,1,0,Loyal,64,1,106.65,5
15712,2009-12-01 11:17:00,2010-02-07 11:16:00,68,0,Loyal,50,3,1192.6000000000001,12
15713,2009-12-16 09:41:00,2009-12-16 09:41:00,1,1,Lost,103,1,243.86,5
15716,2009-12-07 12:42:00,2010-03-23 12:11:00,106,0,Loyal,6,2,404.95,12
15719,2009-12-01 12:47:00,2010-03-16 10:29:00,105,0,Champions,13,6,1630.75,14
15722,2010-03-09 15:05:00,2010-03-25 17:34:00,17,0,Loyal,3,2,685.28,13
15727,2010-01-24 12:12:00,2010-01-24 12:12:00,1,0,Loyal,64,1,932.82,8
15732,2010-02-04 10:10:00,2010-03-23 10:32:00,48,0,Champions,6,6,771.58,14
15738,2009-12-10 15:52:00,2010-03-18 17:05:00,99,0,Champions,10,8,2285.69,15
15747,2010-01-18 11:21:00,2010-01-18 11:21:00,1,0,Lost,70,1,226.08,6
15750,2009-12-01 17:19:00,2009-12-16 16:02:00,15,1,Lost,102,2,500.19,8
15751,2009-12-06 13:08:00,2010-03-07 15:01:00,92,0,Champions,22,7,810.92,13
15754,2010-02-22 13:31:00,2010-03-04 09:37:00,10,0,Loyal,25,2,1460.3,13
15755,2009-12-04 08:24:00,2010-03-26 10:20:00,113,0,Champions,3,4,1339.93,15
15759,2009-12-02 10:08:00,2009-12-02 10:08:00,1,1,Lost,117,1,125.73,4
15765,2010-02-11 10:25:00,2010-02-11 10:25:00,1,0,Loyal,46,1,370.63,7
15766,2010-01-26 15:55:00,2010-01-26 15:55:00,1,0,Loyal,61,1,201.60000000000002,6
15768,2009-12-03 12:10:00,2010-03-25 16:29:00,113,0,Champions,3,15,8125.56,15
15769,2009-12-11 09:58:00,2010-03-05 11:22:00,85,0,Champions,24,4,9405.0,14
15771,2010-01-15 12:14:00,2010-01-15 12:14:00,1,0,Lost,73,1,316.25,6
15774,2010-02-21 12:57:00,2010-02-21 12:57:00,1,0,Loyal,36,1,192.58,6
15775,2010-03-18 07:32:00,2010-03-18 07:32:00,1,0,Loyal,11,1,45.6,8
15784,2010-02-05 14:42:00,2010-02-05 14:42:00,1,0,Loyal,52,1,466.19,7
15785,2009-12-15 16:28:00,2010-03-23 16:39:00,99,0,Champions,5,4,1243.48,15
15789,2010-03-26 11:21:00,2010-03-26 11:21:00,1,0,Loyal,3,1,383.75,10
15791,2010-03-08 09:41:00,2010-03-08 09:41:00,1,0,Loyal,21,1,307.33,8
15793,2009-12-01 12:54:00,2010-03-23 08:40:00,112,0,Loyal,6,2,604.96,13
15794,2009-12-02 15:10:00,2009-12-03 13:04:00,1,1,Lost,116,2,777.0,9
15795,2010-01-18 11:31:00,2010-03-05 13:57:00,47,0,Loyal,24,4,736.23,13
15797,2010-01-27 13:12:00,2010-01-27 13:12:00,1,0,Loyal,61,1,300.68,6
15798,2010-01-27 11:55:00,2010-03-04 09:08:00,36,0,Loyal,25,2,1124.66,13
15803,2010-02-01 16:29:00,2010-02-01 16:29:00,1,0,Loyal,55,1,603.8,8
15805,2009-12-10 12:57:00,2010-02-15 15:00:00,68,0,Loyal,42,3,1597.02,13
15807,2010-02-11 15:32:00,2010-02-11 15:32:00,1,0,Loyal,45,1,401.94,8
15808,2009-12-01 16:30:00,2010-03-19 17:03:00,109,0,Champions,9,7,6170.84,15
15810,2010-02-04 18:18:00,2010-03-22 10:08:00,46,0,Loyal,7,2,849.2,13
15812,2009-12-15 13:40:00,2010-03-04 17:22:00,80,0,Loyal,24,3,732.23,13
15819,2010-03-18 11:08:00,2010-03-18 11:10:00,1,0,Loyal,11,2,525.32,12
15822,2009-12-06 15:12:00,2009-12-06 15:12:00,1,1,Lost,113,1,474.32,6
15823,2009-12-08 15:12:00,2009-12-10 18:03:00,3,1,Loyal,108,2,3867.17,10
15827,2010-01-08 11:25:00,2010-03-05 11:57:00,57,0,Loyal,24,3,585.55,13
15833,2009-12-02 11:59:00,2009-12-02 11:59:00,1,1,Lost,117,1,80.4,4
15838,2009-12-15 09:51:00,2010-03-09 11:57:00,85,0,Loyal,20,2,1264.56,13
15841,2009-12-10 08:29:00,2009-12-20 10:13:00,11,1,Lost,99,2,603.75,9
15845,2010-01-26 14:44:00,2010-01-26 14:44:00,1,0,Loyal,62,1,216.04,6
15847,2010-03-08 08:47:00,2010-03-08 08:47:00,1,0,Loyal,21,1,80.62,7
15848,2010-03-28 10:54:00,2010-03-28 10:54:00,1,0,Loyal,1,1,137.99,8
15850,2009-12-13 13:27:00,2009-12-13 13:27:00,1,1,Lost,106,1,106.65,4
15854,2009-12-10 12:08:00,2009-12-10 12:08:00,1,1,Lost,109,1,592.2,7
15856,2009-12-03 14:02:00,2010-03-09 17:12:00,97,0,Champions,19,7,5482.05,14
15858,2009-12-10 11:42:00,2010-03-18 12:44:00,99,0,Champions,11,4,959.57,14
15860,2009-12-06 12:31:00,2010-03-22 11:53:00,106,0,Loyal,7,3,404.6,13
15861,2010-01-28 19:41:00,2010-01-28 19:41:00,1,0,Loyal,59,1,413.75,7
15862,2009-12-17 11:33:00,2009-12-17 11:43:00,1,1,Lost,102,3,561.37,9
15863,2009-12-17 10:20:00,2010-01-22 14:14:00,37,0,Lost,66,2,157.75,7
15865,2010-01-05 13:58:00,2010-01-05 13:58:00,1,0,Lost,83,1,706.55,7
15867,2009-12-14 15:16:00,2010-03-26 16:17:00,103,0,Champions,2,7,2081.61,15
15869,2010-03-23 16:50:00,2010-03-23 16:50:00,1,0,Loyal,5,1,171.47,8
15874,2010-01-07 13:56:00,2010-03-12 13:08:00,64,0,Champions,17,5,2102.16,14
15875,2010-03-03 16:51:00,2010-03-03 16:51:00,1,0,Loyal,25,1,108.52,7
15878,2009-12-06 12:28:00,2009-12-06 12:28:00,1,1,Lost,113,1,212.13,5
15879,2009-12-17 19:54:00,2009-12-17 19:54:00,1,1,Lost,101,1,121.04,4
15882,2009-12-10 15:33:00,2010-02-01 17:05:00,54,0,Loyal,55,2,347.94,9
15884,2009-12-03 18:23:00,2009-12-03 18:23:00,1,1,Lost,115,1,236.70000000000002,5
15885,2010-01-21 12:47:00,2010-03-16 15:18:00,55,0,Loyal,12,3,264.08,11
15889,2009-12-10 12:21:00,2009-12-17 13:38:00,8,1,Lost,102,2,355.05,8
15892,2010-02-08 16:23:00,2010-02-08 16:23:00,1,0,Loyal,48,1,128.2,5
15898,2009-12-11 16:11:00,2010-03-10 12:04:00,89,0,Champions,19,7,1655.0,14
15903,2010-01-14 10:57:00,2010-01-14 10:57:00,1,0,Lost,74,1,39.8,5
15910,2010-01-21 11:51:00,2010-03-04 12:13:00,43,0,Loyal,25,2,285.07,10
15911,2009-12-09 13:26:00,2010-03-26 12:06:00,107,0,Champions,3,8,1700.24,15
15912,2009-12-10 12:58:00,2010-01-20 14:09:00,42,0,Loyal,68,4,517.54,10
15916,2009-12-10 16:21:00,2010-03-08 13:38:00,88,0,Loyal,21,3,868.16,13
15917,2009-12-02 14:55:00,2009-12-17 15:44:00,16,1,Lost,101,3,288.32,8
15918,2010-03-18 11:40:00,2010-03-18 11:40:00,1,0,Loyal,11,1,248.65,9
15920,2009-12-14 13:09:00,2010-03-24 13:14:00,101,0,Loyal,5,3,164.49,11
15921,2010-03-09 11:03:00,2010-03-09 11:03:00,1,0,Loyal,20,1,100.18,7
15924,2009-12-08 15:00:00,2009-12-08 15:00:00,1,1,Lost,111,1,102.82,4
15927,2010-03-02 13:25:00,2010-03-02 13:25:00,1,0,Loyal,27,1,106.54,6
15928,2010-02-21 15:16:00,2010-02-21 15:16:00,1,0,Loyal,35,1,293.53,7
15929,2010-03-05 14:56:00,2010-03-05 14:56:00,1,0,Loyal,24,1,594.0,10
15941,2010-03-12 14:45:00,2010-03-12 14:45:00,1,0,Loyal,17,1,405.0,9
15943,2010-01-31 11:04:00,2010-02-28 12:49:00,29,0,Loyal,29,2,271.28999999999996,9
15944,2009-12-13 12:57:00,2009-12-13 12:57:00,1,1,Lost,106,1,588.4,7
15945,2009-12-01 13:47:00,2010-01-15 17:36:00,46,0,Lost,72,2,351.32,9
15946,2010-03-16 10:49:00,2010-03-16 10:49:00,1,0,Loyal,13,1,1155.02,11
15950,2010-01-26 11:39:00,2010-03-04 11:11:00,37,0,Loyal,25,2,1308.46,13
15953,2009-12-03 14:00:00,2010-02-28 13:00:00,87,0,Loyal,29,3,630.21,12
15955,2010-02-23 16:36:00,2010-03-11 13:34:00,16,0,Loyal,18,2,725.1800000000001,12
15956,2009-12-13 11:16:00,2009-12-13 11:16:00,1,1,Lost,106,1,326.4,5
15959,2010-01-26 16:19:00,2010-01-26 16:38:00,1,0,Loyal,61,3,542.89,10
15964,2010-02-14 15:30:00,2010-02-14 15:30:00,1,0,Loyal,42,1,269.21000000000004,7
15965,2009-12-03 11:45:00,2010-03-28 10:28:00,115,0,Loyal,1,3,538.85,13
15967,2009-12-01 13:29:00,2010-02-23 11:49:00,84,0,Loyal,34,3,369.09000000000003,11
15971,2009-12-08 09:46:00,2009-12-15 16:45:00,8,1,Lost,103,2,446.28,8
15978,2010-03-05 14:39:00,2010-03-05 14:39:00,1,0,Loyal,24,1,599.12,10
15983,2009-12-06 12:52:00,2009-12-13 11:28:00,7,1,Lost,106,3,1184.59,11
15984,2009-12-01 13:38:00,2010-03-23 09:57:00,112,0,Champions,6,8,2343.19,15
15988,2010-02-21 11:36:00,2010-02-21 11:36:00,1,0,Loyal,36,1,268.8,7
15989,2009-12-02 15:51:00,2009-12-02 15:51:00,1,1,Lost,116,1,140.16,4
15990,2010-02-28 12:30:00,2010-03-17 08:59:00,17,0,Loyal,12,2,458.58,11
15994,2010-03-14 11:55:00,2010-03-14 11:55:00,1,0,Loyal,15,1,390.46000000000004,9
15998,2009-12-01 11:45:00,2010-03-23 11:20:00,112,0,Champions,6,6,2711.0099999999998,15
15999,2009-12-04 12:31:00,2009-12-04 12:31:00,1,1,Lost,115,1,20.4,4
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,1,0,Loyal,5,1,169.21,8
16003,2009-12-03 18:51:00,2010-03-24 10:09:00,111,0,Loyal,5,3,997.27,14
16004,2010-01-25 13:56:00,2010-03-17 14:27:00,52,0,Loyal,12,2,762.74,12
16008,2010-03-19 11:07:00,2010-03-19 11:07:00,1,0,Loyal,10,1,291.45,9
16011,2009-12-01 12:02:00,2010-03-11 17:21:00,101,0,Loyal,17,4,660.23,13
16013,2009-12-08 10:24:00,2010-03-08 12:13:00,91,0,Champions,21,6,2694.33,14
16014,2010-01-31 12:43:00,2010-01-31 12:43:00,1,0,Loyal,57,1,246.92,6
16017,2010-01-05 12:06:00,2010-03-18 11:38:00,72,0,Loyal,11,3,927.35,14
16018,2009-12-07 13:57:00,2009-12-07 13:57:00,1,1,Lost,112,1,195.78,4
16019,2009-12-14 14:12:00,2010-03-03 12:57:00,79,0,Champions,26,6,3429.42,13
16027,2010-01-08 13:21:00,2010-03-09 10:25:00,60,0,Champions,20,5,633.9,13
16037,2010-03-01 12:31:00,2010-03-01 12:31:00,1,0,Loyal,28,1,353.72,8
16039,2010-03-21 15:17:00,2010-03-21 15:17:00,1,0,Loyal,7,1,143.48000000000002,8
16047,2010-01-26 16:34:00,2010-01-26 16:34:00,1,0,Loyal,61,1,107.14,5
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,1,0,Loyal,61,1,188.44,5
16057,2010-01-07 17:11:00,2010-02-22 11:13:00,46,0,Loyal,35,2,1265.43,12
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,1,1,Lost,104,1,109.31,4
16067,2010-02-02 18:01:00,2010-02-02 18:01:00,1,0,Loyal,54,1,1861.0800000000002,9
16071,2010-02-22 14:48:00,2010-03-23 10:28:00,29,0,Loyal,6,2,566.16,12
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,1,0,Loyal,5,1,2300.4,12
16078,2010-02-08 13:29:00,2010-02-08 13:29:00,1,0,Loyal,49,1,283.79,6
16081,2010-02-03 12:46:00,2010-02-03 12:46:00,1,0,Loyal,54,1,99.78999999999999,5
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,1,0,Loyal,49,1,106.75,5
16085,2010-01-20 14:03:00,2010-03-17 14:12:00,57,0,Loyal,12,2,491.66,11
16086,2009-12-02 13:20:00,2009-12-02 13:20:00,1,1,Lost,117,1,284.55,5
16087,2010-01-19 12:30:00,2010-02-01 12:03:00,13,0,Loyal,56,2,671.8,10
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,1,0,Loyal,4,1,180.56,8
16096,2010-03-04 15:44:00,2010-03-04 15:44:00,1,0,Loyal,24,1,576.9,10
16098,2009-12-15 09:40:00,2010-02-16 10:26:00,64,0,Loyal,41,2,359.83,10
16099,2010-03-03 11:13:00,2010-03-03 11:13:00,1,0,Loyal,26,1,136.5,6
16103,2010-01-08 12:08:00,2010-03-02 14:12:00,54,0,Loyal,27,3,763.1,12
16104,2009-12-06 10:41:00,2010-03-28 10:33:00,112,0,Champions,1,5,1715.32,15
16108,2010-03-18 14:14:00,2010-03-18 14:14:00,1,0,Loyal,11,1,327.19,9
16109,2010-01-10 10:37:00,2010-01-10 10:37:00,1,0,Lost,78,1,327.6,5
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,1,0,Loyal,32,1,4376.25,10
16119,2009-12-16 11:56:00,2009-12-16 11:56:00,1,1,Lost,103,1,183.4,4
16124,2009-12-07 10:33:00,2009-12-07 10:33:00,1,1,Lost,112,1,463.0,6
16125,2009-12-14 15:38:00,2010-03-18 13:37:00,94,0,Champions,11,6,1847.3,15
16126,2009-12-02 13:34:00,2010-03-11 14:51:00,100,0,Loyal,18,3,1295.44,14
16127,2009-12-13 12:19:00,2009-12-13 12:19:00,1,1,Lost,106,1,145.06,4
16131,2009-12-02 10:09:00,2009-12-02 10:09:00,1,1,Lost,117,1,1317.97,8
16132,2010-03-22 10:25:00,2010-03-22 10:25:00,1,0,Loyal,7,1,353.4,10
16136,2010-02-14 12:49:00,2010-02-14 12:49:00,1,0,Loyal,43,1,237.42,7
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,1,0,Loyal,60,1,422.7,7
16139,2009-12-03 13:51:00,2009-12-17 11:24:00,14,1,Lost,102,2,475.74,8
16143,2009-12-10 09:44:00,2010-02-18 11:00:00,71,0,Loyal,39,2,743.87,11
16147,2010-02-05 12:26:00,2010-02-05 12:26:00,1,0,Loyal,52,1,674.64,8
16150,2009-12-17 15:33:00,2010-03-16 14:24:00,89,0,Loyal,13,2,692.98,12
16156,2009-12-02 17:06:00,2010-03-05 12:09:00,93,0,Champions,24,4,1073.77,13
16158,2009-12-05 15:00:00,2010-03-26 12:42:00,111,0,Loyal,3,5,371.47,13
16159,2009-12-03 11:51:00,2010-03-02 14:57:00,90,0,Loyal,27,2,657.01,11
16161,2010-02-08 11:06:00,2010-03-11 10:56:00,31,0,Loyal,18,2,255.55,10
16163,2009-12-02 10:00:00,2009-12-08 13:24:00,7,1,Lost,111,2,838.28,9
16166,2010-01-17 14:16:00,2010-01-17 14:16:00,1,0,Lost,71,1,239.84,6
16167,2009-12-01 10:46:00,2009-12-01 10:46:00,1,1,Lost,118,1,485.79,6
16168,2009-12-03 12:38:00,2010-03-21 12:39:00,109,0,Loyal,8,4,684.58,14
16170,2010-02-18 13:50:00,2010-03-26 12:19:00,36,0,Loyal,3,2,729.08,13
16177,2010-03-02 14:03:00,2010-03-02 14:03:00,1,0,Loyal,27,1,341.73,8
16182,2010-03-09 09:34:00,2010-03-09 09:34:00,1,0,Loyal,20,1,495.0,9
16186,2009-12-09 15:36:00,2010-03-15 11:39:00,96,0,Loyal,14,2,873.99,12
16190,2009-12-14 11:59:00,2009-12-14 11:59:00,1,1,Lost,105,1,196.92000000000002,4
16191,2009-12-11 12:24:00,2009-12-11 12:24:00,1,1,Lost,108,1,348.6,6
16192,2009-12-04 12:28:00,2009-12-04 12:28:00,1,1,Lost,115,1,351.3,6
16195,2009-12-16 14:09:00,2009-12-16 14:09:00,1,1,Lost,103,1,323.25,5
16197,2009-12-16 11:44:00,2009-12-16 11:44:00,1,1,Lost,103,1,117.30000000000001,4
16199,2010-03-18 18:47:00,2010-03-18 18:47:00,1,0,Loyal,10,1,66.0,8
16200,2009-12-02 15:04:00,2010-02-21 15:09:00,82,0,Champions,36,7,3089.74,13
16202,2009-12-02 10:48:00,2010-03-01 09:30:00,89,0,Champions,28,4,1122.05,13
16204,2009-12-08 17:44:00,2009-12-08 17:44:00,1,1,Lost,110,1,213.27,5
16206,2010-01-24 15:25:00,2010-01-24 15:25:00,1,0,Loyal,63,1,340.17,7
16208,2010-02-24 14:24:00,2010-03-09 12:53:00,13,0,Loyal,20,2,597.15,12
16210,2009-12-02 12:54:00,2010-03-25 16:50:00,114,0,Champions,3,9,4369.14,15
16212,2010-02-07 15:26:00,2010-02-07 15:26:00,1,0,Loyal,49,1,261.0,6
16222,2009-12-18 14:31:00,2009-12-18 14:31:00,1,1,Lost,101,1,498.5,6
16225,2010-02-07 12:41:00,2010-03-22 12:06:00,43,0,Loyal,7,4,750.37,14
16233,2009-12-02 13:23:00,2010-01-21 15:44:00,51,0,Loyal,66,2,578.5,10
16242,2010-03-15 16:02:00,2010-03-15 16:02:00,1,0,Loyal,13,1,516.38,9
16246,2010-02-08 12:32:00,2010-02-08 12:32:00,1,0,Loyal,49,1,166.9,5
16253,2009-12-08 17:24:00,2010-01-19 11:20:00,42,0,Loyal,69,2,1025.3799999999999,10
16254,2010-03-17 15:43:00,2010-03-17 15:43:00,1,0,Loyal,11,1,159.74,8
16255,2010-01-24 12:21:00,2010-03-14 12:18:00,49,0,Loyal,15,2,613.62,12
16258,2010-03-10 14:19:00,2010-03-10 14:19:00,1,0,Loyal,19,1,754.95,10
16266,2010-02-04 16:21:00,2010-02-04 16:21:00,1,0,Loyal,52,1,152.17,5
16271,2010-03-07 12:03:00,2010-03-07 12:03:00,1,0,Loyal,22,1,666.4399999999999,10
16273,2010-02-21 16:02:00,2010-03-01 13:24:00,8,0,Loyal,28,2,318.34000000000003,9
16275,2010-03-08 14:41:00,2010-03-08 14:41:00,1,0,Loyal,21,1,695.84,10
16277,2009-12-06 11:27:00,2009-12-06 11:27:00,1,1,Lost,113,1,188.69,4
16280,2009-12-14 15:49:00,2009-12-14 15:49:00,1,1,Lost,104,1,238.05,5
16281,2010-01-26 13:41:00,2010-01-26 13:41:00,1,0,Loyal,62,1,781.52,8
16282,2009-12-21 11:52:00,2009-12-21 11:52:00,1,1,Lost,98,1,270.0,5
16283,2010-02-28 14:12:00,2010-02-28 14:12:00,1,0,Loyal,29,1,854.02,9
16285,2010-03-03 16:03:00,2010-03-03 16:03:00,1,0,Loyal,25,1,176.9,7
16286,2010-03-26 09:58:00,2010-03-26 09:58:00,1,0,Loyal,3,1,272.95,9
16287,2010-01-19 09:46:00,2010-03-08 14:15:00,49,0,Loyal,21,2,364.32,11
16291,2010-01-26 16:26:00,2010-01-26 16:26:00,1,0,Loyal,61,1,117.72,5
16293,2009-12-11 09:58:00,2009-12-11 09:58:00,1,1,Lost,108,1,325.64,5
16296,2009-12-18 12:03:00,2010-03-23 13:11:00,96,0,Champions,6,4,1313.67,15
16300,2010-02-02 11:40:00,2010-03-24 12:15:00,51,0,Loyal,5,2,838.36,13
16301,2009-12-03 10:20:00,2009-12-03 10:20:00,1,1,Lost,116,1,107.33,4
16303,2010-03-18 14:12:00,2010-03-18 14:12:00,1,0,Loyal,11,1,618.36,11
16304,2010-01-14 08:30:00,2010-01-14 08:30:00,1,0,Lost,74,1,381.66,7
16308,2009-12-15 15:48:00,2009-12-15 15:48:00,1,1,Lost,103,1,960.0,7
16310,2010-03-07 15:41:00,2010-03-07 15:41:00,1,0,Loyal,21,1,190.38,7
16320,2010-01-27 13:29:00,2010-01-27 13:29:00,1,0,Loyal,61,1,823.15,8
16321,2009-12-01 10:36:00,2010-03-23 16:01:00,113,0,Loyal,5,2,230.9,11
16325,2009-12-04 13:21:00,2010-01-08 12:51:00,35,0,Loyal,80,3,519.64,9
16326,2010-01-28 13:23:00,2010-03-21 11:41:00,52,0,Loyal,8,2,527.65,12
16327,2009-12-14 13:06:00,2010-03-23 12:24:00,99,0,Champions,6,4,3494.56,15
16329,2009-12-01 11:34:00,2010-03-04 15:07:00,94,0,Loyal,25,2,652.85,12
16330,2010-02-15 12:36:00,2010-02-15 12:36:00,1,0,Loyal,42,1,51.43,6
16331,2010-03-07 10:55:00,2010-03-17 10:34:00,10,0,Loyal,12,2,1452.1,13
16335,2009-12-04 10:18:00,2010-03-19 11:39:00,106,0,Champions,10,5,2109.81,15
16336,2010-03-18 08:05:00,2010-03-18 08:06:00,1,0,Loyal,11,2,1787.9,14
16344,2010-02-09 12:16:00,2010-02-09 12:16:00,1,0,Loyal,48,1,209.1,6
16347,2010-03-12 12:41:00,2010-03-12 12:41:00,1,0,Loyal,17,1,221.74,8
16351,2009-12-04 16:12:00,2010-03-08 10:32:00,94,0,Champions,21,5,907.94,13
16353,2009-12-07 13:55:00,2010-02-09 15:10:00,65,0,Champions,48,9,1301.5,12
16359,2010-02-16 10:39:00,2010-02-16 10:39:00,1,0,Loyal,41,1,178.43,6
16365,2009-12-11 12:41:00,2010-03-18 12:47:00,98,0,Loyal,11,2,545.92,12
16366,2009-12-16 10:39:00,2010-01-28 13:00:00,44,0,Loyal,60,2,908.89,10
16383,2010-02-04 13:18:00,2010-02-04 13:18:00,1,0,Loyal,53,1,460.39,7
16385,2010-03-18 12:45:00,2010-03-18 12:45:00,1,0,Loyal,11,1,110.26,8
16387,2010-03-11 12:22:00,2010-03-11 12:22:00,1,0,Loyal,18,1,140.19,7
16388,2010-02-24 10:20:00,2010-02-24 10:20:00,1,0,Loyal,33,1,186.05,6
16390,2010-01-29 15:25:00,2010-01-29 15:25:00,1,0,Loyal,58,1,193.8,5
16393,2009-12-01 12:13:00,2010-02-19 12:50:00,81,0,Loyal,38,2,500.92,10
16395,2009-12-06 12:26:00,2009-12-09 16:03:00,4,1,Lost,109,2,244.66,7
16397,2010-03-21 15:36:00,2010-03-21 15:36:00,1,0,Loyal,7,1,123.13,8
16400,2009-12-08 12:38:00,2010-03-08 14:04:00,91,0,Loyal,21,2,789.51,12
16406,2010-02-24 11:51:00,2010-02-24 11:51:00,1,0,Loyal,33,1,203.95000000000002,7
16409,2009-12-13 15:38:00,2010-02-16 15:35:00,65,0,Loyal,40,2,789.25,11
16410,2009-12-05 14:51:00,2009-12-05 14:51:00,1,1,Lost,114,1,130.32,4
16412,2010-02-04 13:46:00,2010-02-04 13:46:00,1,0,Loyal,53,1,68.25,5
16414,2010-01-14 10:21:00,2010-01-14 10:21:00,1,0,Lost,74,1,129.09,5
16415,2010-02-01 12:30:00,2010-02-01 12:30:00,1,0,Loyal,56,1,179.2,5
16416,2010-02-23 12:00:00,2010-02-23 12:00:00,1,0,Loyal,34,1,637.4399999999999,9
16419,2010-02-09 13:26:00,2010-02-09 13:26:00,1,0,Loyal,48,1,214.18,6
16422,2010-01-12 11:57:00,2010-03-18 11:39:00,65,0,Champions,11,8,3994.98,15
16430,2010-01-27 12:45:00,2010-01-27 12:45:00,1,0,Loyal,61,1,104.95,5
16434,2010-01-17 14:51:00,2010-01-29 14:13:00,12,0,Loyal,59,2,484.98,9
16436,2009-12-06 16:02:00,2010-02-09 13:19:00,65,0,Loyal,48,3,319.14,9
16439,2009-12-17 14:22:00,2009-12-17 14:22:00,1,1,Lost,102,1,310.70000000000005,5
16441,2010-03-22 18:00:00,2010-03-22 18:00:00,1,0,Loyal,6,1,225.74,9
16442,2009-12-13 11:05:00,2009-12-13 11:05:00,1,1,Lost,106,1,155.06,4
16444,2010-03-24 14:06:00,2010-03-24 14:06:00,1,0,Loyal,5,1,354.79,10
16447,2010-02-17 14:09:00,2010-02-17 14:09:00,1,0,Loyal,40,1,176.87,6
16450,2010-02-21 15:46:00,2010-02-21 15:46:00,1,0,Loyal,35,1,408.29,8
16451,2009-12-04 15:11:00,2009-12-04 15:11:00,1,1,Lost,115,1,307.65000000000003,5
16452,2010-01-15 12:22:00,2010-03-19 12:39:00,64,0,Loyal,10,2,332.17,11
16459,2009-12-10 12:42:00,2009-12-10 12:42:00,1,1,Lost,109,1,71.78999999999999,4
16461,2010-03-03 13:57:00,2010-03-03 13:57:00,1,0,Loyal,26,1,755.0899999999999,9
16466,2010-03-07 14:31:00,2010-03-07 14:31:00,1,0,Loyal,22,1,472.76,9
16467,2009-12-02 11:59:00,2010-03-16 11:46:00,104,0,Champions,13,4,2475.08,14
16470,2009-12-11 12:21:00,2009-12-11 12:21:00,1,1,Lost,108,1,191.18,4
16471,2010-02-25 10:07:00,2010-02-25 10:07:00,1,0,Loyal,32,1,323.38,7
16481,2010-01-26 13:09:00,2010-01-26 13:09:00,1,0,Loyal,62,1,453.38,7
16485,2009-12-06 12:28:00,2010-02-21 12:31:00,78,0,Loyal,36,2,917.74,11
16487,2010-02-18 17:36:00,2010-02-18 17:36:00,1,0,Loyal,38,1,102.2,6
16493,2010-03-26 13:05:00,2010-03-26 13:05:00,1,0,Loyal,3,1,465.51,10
16497,2009-12-03 14:11:00,2010-03-18 14:04:00,105,0,Loyal,11,3,1046.21,14
16508,2010-03-19 13:41:00,2010-03-19 13:41:00,1,0,Loyal,10,1,240.95,9
16510,2010-01-17 12:30:00,2010-03-26 15:32:00,69,0,Loyal,2,3,914.78,14
16511,2010-03-01 12:21:00,2010-03-01 12:21:00,1,0,Loyal,28,1,300.15,7
16519,2010-03-01 13:51:00,2010-03-01 13:51:00,1,0,Loyal,28,1,164.13,6
16520,2010-03-02 16:50:00,2010-03-02 16:50:00,1,0,Loyal,26,1,278.48,7
16521,2010-03-01 13:22:00,2010-03-01 13:22:00,1,0,Loyal,28,1,95.12,6
