CustomerID,recency,frequency,monetary,monetary_log,frequency_log,r_score,f_score,m_score,rfm_score,cluster,segment,bayesian_churn_prob
15711,64,1,106.65,4.678885223810372,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15712,50,3,1192.6000000000001,7.084729229449496,1.3862943611198906,2,5,5,12,1,Loyal,0.5
15713,103,1,243.86,5.500686618645769,0.6931471805599453,1,2,2,5,0,Lost,0.5
15716,6,2,404.95,6.006229999308456,1.0986122886681096,5,4,3,12,1,Loyal,0.5
15719,13,6,1630.75,7.397408337515327,1.9459101490553132,4,5,5,14,3,Champions,0.5
15722,3,2,685.28,6.5312857077152255,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15727,64,1,932.82,6.839283700169975,0.6931471805599453,2,2,4,8,1,Loyal,0.5
15732,6,6,771.58,6.6497355632804975,1.9459101490553132,5,5,4,14,3,Champions,0.3333333333333333
15738,10,8,2285.69,7.734860636081392,2.1972245773362196,5,5,5,15,3,Champions,0.5
15747,70,1,226.08,5.425302378302526,0.6931471805599453,2,2,2,6,0,Lost,0.5
15750,102,2,500.19,6.216985270707943,1.0986122886681096,1,4,3,8,0,Lost,0.5
15751,22,7,810.92,6.699401813140563,2.0794415416798357,4,5,4,13,3,Champions,0.5
15754,25,2,1460.3,7.287081729480606,1.0986122886681096,4,4,5,13,1,Loyal,0.5
15755,3,4,1339.93,7.201118682068361,1.6094379124341003,5,5,5,15,3,Champions,0.5
15759,117,1,125.73,4.842058839093973,0.6931471805599453,1,2,1,4,0,Lost,0.5
15765,46,1,370.63,5.917898735650893,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15766,61,1,201.60000000000002,5.311233591814583,0.6931471805599453,2,2,2,6,2,Loyal,0.5714285714285714
15768,3,15,8125.56,9.002892988768297,2.772588722239781,5,5,5,15,3,Champions,0.5
15769,24,4,9405.0,9.149103062504993,1.6094379124341003,4,5,5,14,3,Champions,0.5
15771,73,1,316.25,5.759690106594497,0.6931471805599453,2,2,2,6,0,Lost,0.5
15774,36,1,192.58,5.265690863720943,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15775,11,1,45.6,3.8416005411316,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15784,52,1,466.19,6.146736027175357,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15785,5,4,1243.48,7.126473050967382,1.6094379124341003,5,5,5,15,3,Champions,0.5
15789,3,1,383.75,5.952593772718989,0.6931471805599453,5,2,3,10,2,Loyal,0.4
15791,21,1,307.33,5.731170637975067,0.6931471805599453,4,2,2,8,2,Loyal,0.5
15793,6,2,604.96,6.406813977290123,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15794,116,2,777.0,6.656726524178391,1.0986122886681096,1,4,4,9,0,Lost,0.5
15795,24,4,736.23,6.602899919487474,1.6094379124341003,4,5,4,13,1,Loyal,0.5
15797,61,1,300.68,5.709366852950102,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15798,25,2,1124.66,7.026124809283575,1.0986122886681096,4,4,5,13,1,Loyal,0.5
15803,55,1,603.8,6.404897824865323,0.6931471805599453,2,2,4,8,2,Loyal,0.5
15805,42,3,1597.02,7.376520641892456,1.3862943611198906,3,5,5,13,1,Loyal,0.5
15807,45,1,401.94,5.998787667487763,0.6931471805599453,3,2,3,8,2,Loyal,0.5
15808,9,7,6170.84,8.727752289621431,2.0794415416798357,5,5,5,15,3,Champions,0.5
15810,7,2,849.2,6.74547161592469,1.0986122886681096,5,4,4,13,1,Loyal,0.5
15812,24,3,732.23,6.59745943165877,1.3862943611198906,4,5,4,13,1,Loyal,0.5
15819,11,2,525.32,6.2659093927777425,1.0986122886681096,5,4,3,12,1,Loyal,0.5
15822,113,1,474.32,6.163988261421825,0.6931471805599453,1,2,3,6,0,Lost,0.5
15823,108,2,3867.17,8.260536805969341,1.0986122886681096,1,4,5,10,1,Loyal,0.5
15827,24,3,585.55,6.37425791595173,1.3862943611198906,4,5,4,13,1,Loyal,0.5
15833,117,1,80.4,4.399375273008495,0.6931471805599453,1,2,1,4,0,Lost,0.5
15838,20,2,1264.56,7.143269990951344,1.0986122886681096,4,4,5,13,1,Loyal,0.5
15841,99,2,603.75,6.404815149490137,1.0986122886681096,1,4,4,9,0,Lost,0.5
15845,62,1,216.04,5.380081668350677,0.6931471805599453,2,2,2,6,2,Loyal,0.5
15847,21,1,80.62,4.40207432997766,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15848,1,1,137.99,4.934401988096667,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15850,106,1,106.65,4.678885223810372,0.6931471805599453,1,2,1,4,0,Lost,0.5
15854,109,1,592.2,6.385531610263777,0.6931471805599453,1,2,4,7,0,Lost,0.5
15856,19,7,5482.05,8.609416794457855,2.0794415416798357,4,5,5,14,3,Champions,0.5
15858,11,4,959.57,6.867526858262093,1.6094379124341003,5,5,4,14,3,Champions,0.5
15860,7,3,404.6,6.005367452276974,1.3862943611198906,5,5,3,13,1,Loyal,0.5
15861,59,1,413.75,6.027675929070554,0.6931471805599453,2,2,3,7,2,Loyal,0.5
15862,102,3,561.37,6.332159996257176,1.3862943611198906,1,5,3,9,0,Lost,0.5
15863,66,2,157.75,5.067330637772801,1.0986122886681096,2,4,1,7,0,Lost,0.5
15865,83,1,706.55,6.561808298398381,0.6931471805599453,1,2,4,7,0,Lost,0.5
15867,2,7,2081.61,7.641377193774463,2.0794415416798357,5,5,5,15,3,Champions,0.5
15869,5,1,171.47,5.1502233083033095,0.6931471805599453,5,2,1,8,2,Loyal,0.5
15874,17,5,2102.16,7.65119625459655,1.791759469228055,4,5,5,14,3,Champions,0.5
15875,25,1,108.52,4.696107180980193,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15878,113,1,212.13,5.361902308173147,0.6931471805599453,1,2,2,5,0,Lost,0.5
15879,101,1,121.04,4.804348859848469,0.6931471805599453,1,2,1,4,0,Lost,0.5
15882,55,2,347.94,5.854899987651756,1.0986122886681096,2,4,3,9,2,Loyal,0.5
15884,115,1,236.70000000000002,5.471009374366148,0.6931471805599453,1,2,2,5,0,Lost,0.5
15885,12,3,264.08,5.580031667220026,1.3862943611198906,4,5,2,11,1,Loyal,0.5
15889,102,2,355.05,5.875071170428134,1.0986122886681096,1,4,3,8,0,Lost,0.5
15892,48,1,128.2,4.861361591348501,0.6931471805599453,2,2,1,5,2,Loyal,0.5
15898,19,7,1655.0,7.412160334945205,2.0794415416798357,4,5,5,14,3,Champions,0.5
15903,74,1,39.8,3.708682081410116,0.6931471805599453,2,2,1,5,0,Lost,0.5
15910,25,2,285.07,5.656236536116929,1.0986122886681096,4,4,2,10,2,Loyal,0.5
15911,3,8,1700.24,7.43911267591754,2.1972245773362196,5,5,5,15,3,Champions,0.5
15912,68,4,517.54,6.251017170306356,1.6094379124341003,2,5,3,10,1,Loyal,0.5
15916,21,3,868.16,6.7675272279952345,1.3862943611198906,4,5,4,13,1,Loyal,0.5
15917,101,3,288.32,5.66753334198108,1.3862943611198906,1,5,2,8,0,Lost,0.5
15918,11,1,248.65,5.520059936946618,0.6931471805599453,5,2,2,9,2,Loyal,0.5
15920,5,3,164.49,5.108910770030852,1.3862943611198906,5,5,1,11,2,Loyal,0.5
15921,20,1,100.18,4.61690110886379,0.6931471805599453,4,2,1,7,2,Loyal,0.5
15924,111,1,102.82,4.642658630399083,0.6931471805599453,1,2,1,4,0,Lost,0.5
15927,27,1,106.54,4.6778628713815325,0.6931471805599453,3,2,1,6,2,Loyal,0.5
15928,35,1,293.53,5.685380865475649,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15929,24,1,594.0,6.38856140554563,0.6931471805599453,4,2,4,10,2,Loyal,0.5
15941,17,1,405.0,6.0063531596017325,0.6931471805599453,4,2,3,9,2,Loyal,0.5
15943,29,2,271.28999999999996,5.606867674804115,1.0986122886681096,3,4,2,9,2,Loyal,0.42857142857142855
15944,106,1,588.4,6.379105070303594,0.6931471805599453,1,2,4,7,0,Lost,0.5
15945,72,2,351.32,5.864539853534315,1.0986122886681096,2,4,3,9,0,Lost,0.5
15946,13,1,1155.02,7.052738350120724,0.6931471805599453,4,2,5,11,1,Loyal,0.5
15950,25,2,1308.46,7.1773701174713,1.0986122886681096,4,4,5,13,1,Loyal,0.5
15953,29,3,630.21,6.447638612245205,1.3862943611198906,3,5,4,12,1,Loyal,0.5
15955,18,2,725.1800000000001,6.587797917978568,1.0986122886681096,4,4,4,12,1,Loyal,0.5
15956,106,1,326.4,5.791182664937034,0.6931471805599453,1,2,2,5,0,Lost,0.625
15959,61,3,542.89,6.298747020527224,1.3862943611198906,2,5,3,10,1,Loyal,0.5
15964,42,1,269.21000000000004,5.5991994344637614,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15965,1,3,538.85,6.29129132319315,1.3862943611198906,5,5,3,13,1,Loyal,0.5
15967,34,3,369.09000000000003,5.913746219302673,1.3862943611198906,3,5,3,11,1,Loyal,0.5
15971,103,2,446.28,6.10318479671839,1.0986122886681096,1,4,3,8,0,Lost,0.5
15978,24,1,599.12,6.397129635218812,0.6931471805599453,4,2,4,10,2,Loyal,0.5
15983,106,3,1184.59,7.0779958199583435,1.3862943611198906,1,5,5,11,0,Lost,0.5
15984,6,8,2343.19,7.759695205432357,2.1972245773362196,5,5,5,15,3,Champions,0.5
15988,36,1,268.8,5.597680943773655,0.6931471805599453,3,2,2,7,2,Loyal,0.5
15989,116,1,140.16,4.949893998807069,0.6931471805599453,1,2,1,4,0,Lost,0.5
15990,12,2,458.58,6.13031302892679,1.0986122886681096,4,4,3,11,1,Loyal,0.5
15994,15,1,390.46000000000004,5.969883339074378,0.6931471805599453,4,2,3,9,2,Loyal,0.5
15998,6,6,2711.0099999999998,7.905445336369122,1.9459101490553132,5,5,5,15,3,Champions,0.5
15999,115,1,20.4,3.0633909220278057,0.6931471805599453,1,2,1,4,0,Lost,0.5
16002,5,1,169.21,5.137032968819882,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16003,5,3,997.27,6.906023780803989,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16004,12,2,762.74,6.638227417110398,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16008,10,1,291.45,5.678293711889035,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16011,17,4,660.23,6.494101736968405,1.6094379124341003,4,5,4,13,1,Loyal,0.5
16013,21,6,2694.33,7.899275924826425,1.9459101490553132,4,5,5,14,3,Champions,0.5
16014,57,1,246.92,5.513106113479493,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16017,11,3,927.35,6.83340881685348,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16018,112,1,195.78,5.282086353437619,0.6931471805599453,1,2,1,4,0,Lost,0.5
16019,26,6,3429.42,8.140437981643313,1.9459101490553132,3,5,5,13,3,Champions,0.5
16027,20,5,633.9,6.453467506176404,1.791759469228055,4,5,4,13,3,Champions,0.2857142857142857
16037,28,1,353.72,5.871328745868001,0.6931471805599453,3,2,3,8,2,Loyal,0.5
16039,7,1,143.48000000000002,4.973141089668675,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16047,61,1,107.14,4.683426683953859,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16051,61,1,188.44,5.244072351695641,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16057,35,2,1265.43,7.143957197483943,1.0986122886681096,3,4,5,12,1,Loyal,0.5
16064,104,1,109.31,4.7032945839812905,0.6931471805599453,1,2,1,4,0,Lost,0.5
16067,54,1,1861.0800000000002,7.529449421468305,0.6931471805599453,2,2,5,9,1,Loyal,0.5
16071,6,2,566.16,6.340641450869357,1.0986122886681096,5,4,3,12,1,Loyal,0.5
16077,5,1,2300.4,7.741272912389358,0.6931471805599453,5,2,5,12,1,Loyal,0.5
16078,49,1,283.79,5.651752066561817,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16081,54,1,99.78999999999999,4.613039144366787,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16082,49,1,106.75,4.6798137289838575,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16085,12,2,491.66,6.199819280948752,1.0986122886681096,4,4,3,11,1,Loyal,0.5
16086,117,1,284.55,5.654417145110872,0.6931471805599453,1,2,2,5,0,Lost,0.5
16087,56,2,671.8,6.511448108658739,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16090,4,1,180.56,5.201586177588265,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16096,24,1,576.9,6.359400843323733,0.6931471805599453,4,2,4,10,2,Loyal,0.5
16098,41,2,359.83,5.888406933290577,1.0986122886681096,3,4,3,10,1,Loyal,0.5
16099,26,1,136.5,4.923623917106626,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16103,27,3,763.1,6.638698670653521,1.3862943611198906,3,5,4,12,1,Loyal,0.5
16104,1,5,1715.32,7.447937742849119,1.791759469228055,5,5,5,15,3,Champions,0.5
16108,11,1,327.19,5.793592708965712,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16109,78,1,327.6,5.794841205603168,0.6931471805599453,1,2,2,5,0,Lost,0.5
16118,32,1,4376.25,8.384175952306427,0.6931471805599453,3,2,5,10,1,Loyal,0.5
16119,103,1,183.4,5.2171073111224935,0.6931471805599453,1,2,1,4,0,Lost,0.5
16124,112,1,463.0,6.139884552226255,0.6931471805599453,1,2,3,6,0,Lost,0.5
16125,11,6,1847.3,7.522021576688634,1.9459101490553132,5,5,5,15,3,Champions,0.5
16126,18,3,1295.44,7.16737732546588,1.3862943611198906,4,5,5,14,1,Loyal,0.5
16127,106,1,145.06,4.984017496191964,0.6931471805599453,1,2,1,4,0,Lost,0.5
16131,117,1,1317.97,7.1846064079552425,0.6931471805599453,1,2,5,8,0,Lost,0.5
16132,7,1,353.4,5.870426218730926,0.6931471805599453,5,2,3,10,2,Loyal,0.5
16136,43,1,237.42,5.474033824289855,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16137,60,1,422.7,6.049025657632513,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16139,102,2,475.74,6.166971268906583,1.0986122886681096,1,4,3,8,0,Lost,0.5
16143,39,2,743.87,6.613209706508954,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16147,52,1,674.64,6.515660389812144,0.6931471805599453,2,2,4,8,2,Loyal,0.5
16150,13,2,692.98,6.542443141647741,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16156,24,4,1073.77,6.979861964182079,1.6094379124341003,4,5,4,13,3,Champions,0.5
16158,3,5,371.47,5.920156497663592,1.791759469228055,5,5,3,13,1,Loyal,0.5
16159,27,2,657.01,6.489220128778224,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16161,18,2,255.55,5.547323577387973,1.0986122886681096,4,4,2,10,2,Loyal,0.5
16163,111,2,838.28,6.73254438142323,1.0986122886681096,1,4,4,9,0,Lost,0.5
16166,71,1,239.84,5.484132812596247,0.6931471805599453,2,2,2,6,0,Lost,0.5
16167,118,1,485.79,6.1878328185852025,0.6931471805599453,1,2,3,6,0,Lost,0.5
16168,8,4,684.58,6.530265195329485,1.6094379124341003,5,5,4,14,1,Loyal,0.5
16170,3,2,729.08,6.593154117179092,1.0986122886681096,5,4,4,13,1,Loyal,0.5
16177,27,1,341.73,5.836942965171707,0.6931471805599453,3,2,3,8,2,Loyal,0.5
16182,20,1,495.0,6.206575926724928,0.6931471805599453,4,2,3,9,2,Loyal,0.5
16186,14,2,873.99,6.774212457720879,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16190,105,1,196.92000000000002,5.287862908644178,0.6931471805599453,1,2,1,4,0,Lost,0.5
16191,108,1,348.6,5.85678964378138,0.6931471805599453,1,2,3,6,0,Lost,0.5
16192,115,1,351.3,5.864483085347192,0.6931471805599453,1,2,3,6,0,Lost,0.5
16195,103,1,323.25,5.781514823196553,0.6931471805599453,1,2,2,5,0,Lost,0.625
16197,103,1,117.30000000000001,4.773223770984341,0.6931471805599453,1,2,1,4,0,Lost,0.625
16199,10,1,66.0,4.204692619390966,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16200,36,7,3089.74,8.036165823421154,2.0794415416798357,3,5,5,13,3,Champions,0.5
16202,28,4,1122.05,7.023803477344804,1.6094379124341003,3,5,5,13,3,Champions,0.5
16204,110,1,213.27,5.3672369020126345,0.6931471805599453,1,2,2,5,0,Lost,0.625
16206,63,1,340.17,5.8323808867812055,0.6931471805599453,2,2,3,7,2,Loyal,0.5714285714285714
16208,20,2,597.15,6.393841558616913,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16210,3,9,4369.14,8.382550324189747,2.302585092994046,5,5,5,15,3,Champions,0.5
16212,49,1,261.0,5.568344503761097,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16222,101,1,498.5,6.2136075980886085,0.6931471805599453,1,2,3,6,0,Lost,0.5
16225,7,4,750.37,6.621898206870374,1.6094379124341003,5,5,4,14,1,Loyal,0.3333333333333333
16233,66,2,578.5,6.362165662779806,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16242,13,1,516.38,6.248777614192288,0.6931471805599453,4,2,3,9,2,Loyal,0.5
16246,49,1,166.9,5.123368564083496,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16253,69,2,1025.3799999999999,6.93379332753091,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16254,11,1,159.74,5.079788152784572,0.6931471805599453,5,2,1,8,2,Loyal,0.4
16255,15,2,613.62,6.421004190657322,1.0986122886681096,4,4,4,12,1,Loyal,0.42857142857142855
16258,19,1,754.95,6.62797523642621,0.6931471805599453,4,2,4,10,1,Loyal,0.5
16266,52,1,152.17,5.031548415676463,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16271,22,1,666.4399999999999,6.503449498593819,0.6931471805599453,4,2,4,10,2,Loyal,0.5
16273,28,2,318.34000000000003,5.7662563659115555,1.0986122886681096,3,4,2,9,2,Loyal,0.5
16275,21,1,695.84,6.546555829171959,0.6931471805599453,4,2,4,10,2,Loyal,0.5
16277,113,1,188.69,5.245391160738632,0.6931471805599453,1,2,1,4,0,Lost,0.5
16280,104,1,238.05,5.476672735072112,0.6931471805599453,1,2,2,5,0,Lost,0.5
16281,62,1,781.52,6.662519481193112,0.6931471805599453,2,2,4,8,2,Loyal,0.5
16282,98,1,270.0,5.602118820879701,0.6931471805599453,1,2,2,5,0,Lost,0.5
16283,29,1,854.02,6.751124860476041,0.6931471805599453,3,2,4,9,1,Loyal,0.5
16285,25,1,176.9,5.18122159467179,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16286,3,1,272.95,5.612945607984424,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16287,21,2,364.32,5.900773681823479,1.0986122886681096,4,4,3,11,1,Loyal,0.5
16291,61,1,117.72,4.77676777941907,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16293,108,1,325.64,5.78885864701132,0.6931471805599453,1,2,2,5,0,Lost,0.5
16296,6,4,1313.67,7.181340962548159,1.6094379124341003,5,5,5,15,3,Champions,0.5
16300,5,2,838.36,6.7326396966785085,1.0986122886681096,5,4,4,13,1,Loyal,0.5
16301,116,1,107.33,4.6851821239574765,0.6931471805599453,1,2,1,4,0,Lost,0.5
16303,11,1,618.36,6.428686686829338,0.6931471805599453,5,2,4,11,2,Loyal,0.5
16304,74,1,381.66,5.9471468664568565,0.6931471805599453,2,2,3,7,0,Lost,0.5
16308,103,1,960.0,6.8679744089702925,0.6931471805599453,1,2,4,7,0,Lost,0.5
16310,21,1,190.38,5.254260980351117,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16320,61,1,823.15,6.714352552177365,0.6931471805599453,2,2,4,8,2,Loyal,0.5
16321,5,2,230.9,5.446306244261486,1.0986122886681096,5,4,2,11,2,Loyal,0.5
16325,80,3,519.64,6.255058824030673,1.3862943611198906,1,5,3,9,1,Loyal,0.5
16326,8,2,527.65,6.270326587178536,1.0986122886681096,5,4,3,12,1,Loyal,0.5
16327,6,4,3494.56,8.159248870731059,1.6094379124341003,5,5,5,15,3,Champions,0.5
16329,25,2,652.85,6.482877967352511,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16330,42,1,51.43,3.9594789465844413,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16331,12,2,1452.1,7.28145448432665,1.0986122886681096,4,4,5,13,1,Loyal,0.5
16335,10,5,2109.81,7.65482703906056,1.791759469228055,5,5,5,15,3,Champions,0.5
16336,11,2,1787.9,7.48935618479717,1.0986122886681096,5,4,5,14,1,Loyal,0.5
16344,48,1,209.1,5.347583607850955,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16347,17,1,221.74,5.406005171964954,0.6931471805599453,4,2,2,8,2,Loyal,0.4
16351,21,5,907.94,6.812279085398288,1.791759469228055,4,5,4,13,3,Champions,0.5
16353,48,9,1301.5,7.172040773627522,2.302585092994046,2,5,5,12,3,Champions,0.5
16359,41,1,178.43,5.189785159724575,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16365,11,2,545.92,6.304302539440881,1.0986122886681096,5,4,3,12,1,Loyal,0.5
16366,60,2,908.89,6.8133237130835465,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16383,53,1,460.39,6.1342436723361695,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16385,11,1,110.26,4.711869804647147,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16387,18,1,140.19,4.950106501021434,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16388,33,1,186.05,5.231375960794155,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16390,58,1,193.8,5.271973391208435,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16393,38,2,500.92,6.218440744442368,1.0986122886681096,3,4,3,10,1,Loyal,0.5
16395,109,2,244.66,5.503948466110948,1.0986122886681096,1,4,2,7,0,Lost,0.5
16397,7,1,123.13,4.821329403527856,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16400,21,2,789.51,6.672678306790893,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16406,33,1,203.95000000000002,5.322766046950346,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16409,40,2,789.25,6.672349351095727,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16410,114,1,130.32,4.877637092633392,0.6931471805599453,1,2,1,4,0,Lost,0.5
16412,53,1,68.25,4.237723145067448,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16414,74,1,129.09,4.868226518613468,0.6931471805599453,2,2,1,5,0,Lost,0.5
16415,56,1,179.2,5.194067345174237,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16416,34,1,637.4399999999999,6.4590277008143575,0.6931471805599453,3,2,4,9,2,Loyal,0.5
16419,48,1,214.18,5.371474887165763,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16422,11,8,3994.98,8.293044134750915,2.1972245773362196,5,5,5,15,3,Champions,0.5
16430,61,1,104.95,4.662967284714308,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16434,59,2,484.98,6.186167470790342,1.0986122886681096,2,4,3,9,1,Loyal,0.5
16436,48,3,319.14,5.768758400118552,1.3862943611198906,2,5,2,9,1,Loyal,0.5
16439,102,1,310.70000000000005,5.7420411867732915,0.6931471805599453,1,2,2,5,0,Lost,0.5
16441,6,1,225.74,5.423803986589452,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16442,106,1,155.06,5.050240548688615,0.6931471805599453,1,2,1,4,0,Lost,0.5
16444,5,1,354.79,5.874340669159416,0.6931471805599453,5,2,3,10,2,Loyal,0.5
16447,40,1,176.87,5.1810529463873864,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16450,35,1,408.29,6.014423951242892,0.6931471805599453,3,2,3,8,2,Loyal,0.5
16451,115,1,307.65000000000003,5.732207948839905,0.6931471805599453,1,2,2,5,0,Lost,0.5
16452,10,2,332.17,5.808652870224797,1.0986122886681096,5,4,2,11,1,Loyal,0.5
16459,109,1,71.78999999999999,4.287578583130166,0.6931471805599453,1,2,1,4,0,Lost,0.5
16461,26,1,755.0899999999999,6.628160416712975,0.6931471805599453,3,2,4,9,1,Loyal,0.5
16466,22,1,472.76,6.160700864353281,0.6931471805599453,4,2,3,9,2,Loyal,0.5
16467,13,4,2475.08,7.81443194346023,1.6094379124341003,4,5,5,14,3,Champions,0.5
16470,108,1,191.18,5.258432432849122,0.6931471805599453,1,2,1,4,0,Lost,0.5
16471,32,1,323.38,5.781915668059543,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16481,62,1,453.38,6.118933852353786,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16485,36,2,917.74,6.82300316611407,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16487,38,1,102.2,4.636668853047462,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16493,3,1,465.51,6.14527945628487,0.6931471805599453,5,2,3,10,2,Loyal,0.5
16497,11,3,1046.21,6.953884763824352,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16508,10,1,240.95,5.488731093239328,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16510,2,3,914.78,6.819776161155086,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16511,28,1,300.15,5.70760847948973,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16519,28,1,164.13,5.106733042474897,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16520,26,1,278.48,5.63293073368425,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16521,28,1,95.12,4.565597410868268,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16523,26,2,735.13,6.60140673356634,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16524,71,1,101.3,4.627909672957581,0.6931471805599453,2,2,1,5,0,Lost,0.5
16525,11,10,5749.75,8.657085560068127,2.3978952727983707,5,5,5,15,3,Champions,0.5
16530,47,1,48.349999999999994,3.8989377658794906,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16534,21,1,635.9,6.45661265737732,0.6931471805599453,4,2,4,10,2,Loyal,0.5
16535,59,1,20.0,3.044522437723423,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16537,21,1,23.35,3.192531849528599,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16541,115,1,424.03,6.052159754668478,0.6931471805599453,1,2,3,6,0,Lost,0.5
16544,42,3,266.40000000000003,5.588745664667843,1.3862943611198906,3,5,2,10,1,Loyal,0.5
16550,4,6,2547.44,7.843236686242208,1.9459101490553132,5,5,5,15,3,Champions,0.5
16551,48,2,552.13,6.31559305526936,1.0986122886681096,2,4,3,9,1,Loyal,0.5
16553,4,6,2255.96,7.721774054019814,1.9459101490553132,5,5,5,15,3,Champions,0.5
16554,4,2,743.79,6.613102299449521,1.0986122886681096,5,4,4,13,1,Loyal,0.5
16556,26,4,1836.63,7.516231976883769,1.6094379124341003,3,5,5,13,3,Champions,0.5
16558,3,3,1005.64,6.914373331283713,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16560,7,4,1524.46,7.330051282901773,1.6094379124341003,5,5,5,15,3,Champions,0.375
16563,39,2,851.42,6.748079363112041,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16568,21,1,477.30000000000007,6.170238150686251,0.6931471805599453,4,2,3,9,2,Loyal,0.5
16569,10,4,1331.03,7.194459373369229,1.6094379124341003,5,5,5,15,3,Champions,0.5
16571,11,1,407.91,6.013495082928735,0.6931471805599453,5,2,3,10,2,Loyal,0.5
16574,38,1,590.91,6.383354596299699,0.6931471805599453,3,2,4,9,2,Loyal,0.5
16577,46,1,380.0,5.942799375126701,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16578,6,1,156.6,5.060060177423779,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16583,53,1,64.5,4.182050142641207,0.6931471805599453,2,2,1,5,2,Loyal,0.5
